Datetime,CHWC_VLV,CHWC_VLV_DM,MA_TEMP,OA_CFM,OA_DMPR,OA_DMPR_DM,OA_TEMP,RA_CFM,RA_DMPR,RA_DMPR_DM,RA_TEMP,RF_CS,RF_SPD,RF_SPD_DM,RF_WAT,SA_CFM,SA_SP,SA_SPSPT,SA_TEMP,SA_TEMPSPT,SF_CS,SF_SPD,SF_SPD_DM,SF_WAT,SYS_CTL,ZONE_TEMP_1,ZONE_TEMP_2,ZONE_TEMP_3,ZONE_TEMP_4,ZONE_TEMP_5
2018-01-01 01:10:00,4.2417870000000006e-23,0.0,65.71962,357730.44,0.75,0.0,10.189997,-1.1619784e-06,0.25,1.0,68.33628,0.0,0.0,0.0,-1.22654444e-23,1.2554194e-06,0.005004883,-400.25253,65.71962,55.184006,0.0,0.9,0.0,-1.5567946999999998e-25,0.0,74.18563,66.70241,66.95816,66.686584,67.14861
2018-01-01 01:11:00,2.5443795e-23,0.0,65.71962,357730.44,0.75,0.0,10.204994,-1.1619784e-06,0.25,1.0,68.340775,0.0,0.0,0.0,-5.7654692e-24,-5.298793e-07,0.005004883,-400.25253,65.71962,55.184006,0.0,0.9,0.0,-1.6037278e-27,0.0,74.21095,66.701416,66.95635,66.68609,67.14905
2018-01-01 01:12:00,-2.5311345e-23,0.0,65.71962,357730.44,0.75,0.0,10.21999,-2.3239568e-06,0.25,1.0,68.3451,0.0,0.0,0.0,-1.399686e-23,-4.463903e-06,0.005004883,-400.25253,65.71962,55.184006,0.0,0.9,0.0,-3.5804828e-26,0.0,74.23573,66.70032,66.95448,66.68559,67.14938
2018-01-01 01:13:00,-1.2446088000000001e-22,0.0,65.71962,357730.44,0.75,0.0,10.234985,-1.1619784e-06,0.25,1.0,68.34926,0.0,0.0,0.0,-7.842474e-26,-1.9009121e-06,0.005004883,-400.25253,65.71962,55.184006,0.0,0.9,0.0,-3.6340753999999996e-25,0.0,74.26001,66.69916,66.95251,66.68499,67.1496
2018-01-01 01:14:00,9.8986626e-23,0.0,65.71962,357730.44,0.75,0.0,10.250038,1.1619784e-06,0.25,1.0,68.35329,0.0,0.0,0.0,-1.2416994e-24,1.210853e-06,0.005004883,-400.25253,65.71962,55.184006,0.0,0.9,0.0,-1.8722573e-25,0.0,74.283844,66.69801,66.95047,66.684326,67.149765
2018-01-01 01:15:00,-2.3472578000000003e-22,0.0,65.71962,357730.44,0.75,0.0,10.265034,-1.1619784e-06,0.25,1.0,68.357155,0.0,0.0,0.0,-4.917482e-27,2.2108457e-06,0.005004883,-400.25253,65.71962,55.184006,0.0,0.9,0.0,-5.4298470000000005e-28,0.0,74.307144,66.69675,66.94839,66.68367,67.149826
2018-01-01 01:16:00,2.2177434e-23,0.0,65.71962,357730.44,0.75,0.0,10.280029,-1.1619784e-06,0.25,1.0,68.360886,0.0,0.0,0.0,-3.9737294e-24,-6.9284476e-07,0.005004883,-400.25253,65.71962,55.184006,0.0,0.9,0.0,-1.4906692e-25,0.0,74.32999,66.69548,66.94624,66.68291,67.149826
2018-01-01 01:17:00,1.6212385e-22,0.0,65.71962,357730.44,0.75,0.0,10.295027,-1.1619784e-06,0.25,1.0,68.36449,0.0,0.0,0.0,-1.716255e-24,4.600196e-06,0.005004883,-400.25253,65.71962,55.184006,0.0,0.9,0.0,-3.658614e-25,0.0,74.3524,66.69417,66.944046,66.68208,67.14971
2018-01-01 01:18:00,2.7569097e-24,0.0,65.71962,357730.44,0.75,0.0,10.310022,1.1619784e-06,0.25,1.0,68.36794,0.0,0.0,0.0,-8.1363556e-24,-9.877112e-07,0.005004883,-400.25253,65.71962,55.184006,0.0,0.9,0.0,-4.871852e-25,0.0,74.374374,66.692795,66.94174,66.68126,67.14955
2018-01-01 01:19:00,1.9277855e-24,0.0,65.71962,357730.44,0.75,0.0,10.32502,1.1619784e-06,0.25,1.0,68.371284,0.0,0.0,0.0,-6.588024e-24,3.555326e-06,0.005004883,-400.25253,65.71962,55.184006,0.0,0.9,0.0,-4.346447e-25,0.0,74.395905,66.69136,66.93944,66.680374,67.14932
2018-01-01 01:20:00,-2.7031422999999997e-23,0.0,65.71962,357730.44,0.75,0.0,10.340015,-2.3239568e-06,0.25,1.0,68.37445,0.0,0.0,0.0,-3.587677e-24,5.520143e-06,0.005004883,-400.25253,65.71962,55.184006,0.0,0.9,0.0,-6.2639066e-25,0.0,74.41701,66.68988,66.93701,66.67938,67.149
2018-01-01 01:21:00,-6.432257000000001e-23,0.0,65.71962,357730.44,0.75,0.0,10.355011,0.0,0.25,1.0,68.37752,0.0,0.0,0.0,-1.3939156e-23,-1.8073254e-06,0.005004883,-400.25253,65.71962,55.184006,0.0,0.9,0.0,-4.5295575e-25,0.0,74.43771,66.68834,66.93454,66.6784,67.14861
2018-01-01 01:22:00,1.9055345e-23,0.0,65.71962,357730.44,0.75,0.0,10.370008,1.1619784e-06,0.25,1.0,68.38051,0.0,0.0,0.0,-4.5438723e-23,-2.0958214e-06,0.005004883,-400.25253,65.71962,55.184006,0.0,0.9,0.0,-5.3270842e-24,0.0,74.45809,66.6868,66.93207,66.67735,67.14818
2018-01-01 01:23:00,2.0707602e-23,0.0,65.71962,357730.44,0.75,0.0,10.385004,1.1619784e-06,0.25,1.0,68.38334,0.0,0.0,0.0,-7.9248675e-24,-2.546037e-06,0.005004883,-400.25253,65.71962,55.184006,0.0,0.9,0.0,-1.0384989400000001e-26,0.0,74.47803,66.68521,66.92949,66.676315,67.14763
2018-01-01 01:24:00,1.4924116e-23,0.0,65.71962,357730.44,0.75,0.0,10.400002,-1.1619784e-06,0.25,1.0,68.38605,0.0,0.0,0.0,-1.0953931999999999e-23,7.3429595e-07,0.005004883,-400.25253,65.71962,55.184006,0.0,0.9,0.0,-1.5202417000000002e-26,0.0,74.49764,66.68356,66.92685,66.675156,67.14702
2018-01-01 01:25:00,3.2029178e-25,0.0,65.71962,357730.44,0.75,0.0,10.414997,1.1619784e-06,0.25,1.0,68.388664,0.0,0.0,0.0,-1.3015351999999999e-23,1.1673782e-06,0.005004883,-400.25253,65.71962,55.184006,0.0,0.9,0.0,-3.9092023999999996e-25,0.0,74.51687,66.681854,66.92422,66.674,67.14636
2018-01-01 01:26:00,1.5677213e-23,0.0,65.71962,357730.44,0.75,0.0,10.429993,3.4859352e-06,0.25,1.0,68.39116,0.0,0.0,0.0,-4.748411e-23,-2.3215475e-06,0.005004883,-400.25253,65.71962,55.184006,0.0,0.9,0.0,-7.072856999999999e-26,0.0,74.53577,66.68016,66.92147,66.67279,67.145645
2018-01-01 01:27:00,3.6235133e-23,0.0,65.71962,357730.44,0.75,0.0,10.44499,-1.1619784e-06,0.25,1.0,68.39357,0.0,0.0,0.0,-8.314544e-25,5.6607064e-07,0.005004883,-400.25253,65.71962,55.184006,0.0,0.9,0.0,-2.3598673e-25,0.0,74.554276,66.6784,66.918724,66.67153,67.14488
2018-01-01 01:28:00,6.580937000000001e-23,0.0,65.71962,357730.44,0.75,0.0,10.459986,-2.3239568e-06,0.25,1.0,68.39585,0.0,0.0,0.0,-1.8484468e-25,6.7107734e-08,0.005004883,-400.25253,65.71962,55.184006,0.0,0.9,0.0,-1.0322988e-26,0.0,74.57251,66.67659,66.915924,66.67021,67.144
2018-01-01 01:29:00,7.204581500000001e-24,0.0,65.71962,357730.44,0.75,0.0,10.475037,-2.3239568e-06,0.25,1.0,68.39805,0.0,0.0,0.0,-1.863378e-23,1.1926674e-06,0.005004883,-400.25253,65.71962,55.184006,0.0,0.9,0.0,-8.688690999999999e-26,0.0,74.59042,66.67471,66.91307,66.6689,67.14312
2018-01-01 01:30:00,3.6816016000000004e-24,0.0,65.71962,357730.44,0.75,0.0,10.490034,0.0,0.25,1.0,68.40015,0.0,0.0,0.0,-1.1471638e-23,-4.9349353e-08,0.005004883,-400.25253,65.71962,55.184006,0.0,0.9,0.0,-3.4022757e-26,0.0,74.608055,66.67285,66.91016,66.66753,67.142136
2018-01-01 01:31:00,-1.6769484e-23,0.0,65.71962,357730.44,0.75,0.0,10.50503,-1.1619784e-06,0.25,1.0,68.402145,0.0,0.0,0.0,-1.17900185e-23,-1.20329505e-05,0.005004883,-400.25253,65.71962,55.184006,0.0,0.9,0.0,-3.0242362999999998e-25,0.0,74.62536,66.67098,66.90719,66.66609,67.14108
2018-01-01 01:32:00,-3.4762692e-23,0.0,65.71962,357730.44,0.75,0.0,10.520025,3.4859352e-06,0.25,1.0,68.40407,0.0,0.0,0.0,-1.7183969e-23,6.4699384e-06,0.005004883,-400.25253,65.71962,55.184006,0.0,0.9,0.0,-4.769696e-25,0.0,74.64239,66.66901,66.90428,66.664665,67.139984
2018-01-01 01:33:00,6.4556566000000005e-24,0.0,65.71962,357730.44,0.75,0.0,10.535023,-1.1619784e-06,0.25,1.0,68.4059,0.0,0.0,0.0,-1.2309622999999999e-23,4.2171428e-06,0.005004883,-400.25253,65.71962,55.184006,0.0,0.9,0.0,-1.5904538e-25,0.0,74.65909,66.66702,66.901306,66.66318,67.138885
2018-01-01 01:34:00,-1.9041714e-24,0.0,65.71962,357730.44,0.75,0.0,10.550018,-2.3239568e-06,0.25,1.0,68.40763,0.0,0.0,0.0,-3.1600114e-23,6.2162744e-06,0.005004883,-400.25253,65.71962,55.184006,0.0,0.9,0.0,-3.8973744e-24,0.0,74.67557,66.66499,66.898285,66.661644,67.13768
2018-01-01 01:35:00,-7.09331e-24,0.0,65.71962,357730.44,0.75,0.0,10.565016,0.0,0.25,1.0,68.40932,0.0,0.0,0.0,-1.0235025e-23,1.5788064e-06,0.005004883,-400.25253,65.71962,55.184006,0.0,0.9,0.0,-2.2314877999999997e-25,0.0,74.69177,66.662964,66.89526,66.66011,67.136475
2018-01-01 01:36:00,-2.0778993e-24,0.0,65.71962,357730.44,0.75,0.0,10.580011,1.1619784e-06,0.25,1.0,68.41089,0.0,0.0,0.0,-1.13851624e-23,3.1795305e-06,0.005004883,-400.25253,65.71962,55.184006,0.0,0.9,0.0,-1.8431700000000002e-26,0.0,74.7077,66.66087,66.8922,66.65851,67.135155
2018-01-01 01:37:00,-3.6427202000000005e-24,0.0,65.71962,357730.44,0.75,0.0,10.595007,1.1619784e-06,0.25,1.0,68.412384,0.0,0.0,0.0,-7.775683e-24,-1.5263987e-06,0.005004883,-400.25253,65.71962,55.184006,0.0,0.9,0.0,-2.1078331e-26,0.0,74.72341,66.65878,66.88906,66.65686,67.13378
2018-01-01 01:38:00,2.4696567e-23,0.0,65.71962,357730.44,0.75,0.0,10.610004,3.4859352e-06,0.25,1.0,68.4138,0.0,0.0,0.0,-9.072416999999999e-24,-4.952125e-06,0.005004883,-400.25253,65.71962,55.184006,0.0,0.9,0.0,-3.2079240000000003e-25,0.0,74.738846,66.65665,66.88588,66.65521,67.13241
2018-01-01 01:39:00,-2.129093e-24,0.0,65.71962,357730.44,0.75,0.0,10.625,0.0,0.25,1.0,68.41514,0.0,0.0,0.0,-1.4611964999999998e-23,-5.143439e-07,0.005004883,-400.25253,65.71962,55.184006,0.0,0.9,0.0,-1.3625101e-24,0.0,74.75406,66.65445,66.88269,66.65352,67.13098
2018-01-01 01:40:00,-1.7793611e-23,0.0,65.71962,357730.44,0.75,0.0,10.6399975,-2.3239568e-06,0.25,1.0,68.41643,0.0,0.0,0.0,-1.0180039e-23,-2.5103768e-07,0.005004883,-400.25253,65.71962,55.184006,0.0,0.9,0.0,-3.8929278000000004e-26,0.0,74.76912,66.65225,66.87945,66.65181,67.1295
2018-01-01 01:41:00,8.271991e-24,0.0,65.71962,357730.44,0.75,0.0,10.654993,-1.1619784e-06,0.25,1.0,68.41762,0.0,0.0,0.0,-1.7948871999999998e-23,-7.4140785e-06,0.005004883,-400.25253,65.71962,55.184006,0.0,0.9,0.0,-1.2659006000000001e-24,0.0,74.78384,66.650055,66.87615,66.650055,67.12796
2018-01-01 01:42:00,5.0650743e-24,0.0,65.71962,357730.44,0.75,0.0,10.669989,-1.1619784e-06,0.25,1.0,68.41873,0.0,0.0,0.0,-1.5337761e-23,-1.2561758e-06,0.005004883,-400.25253,65.71962,55.184006,0.0,0.9,0.0,-1.9254742e-26,0.0,74.79839,66.64775,66.872856,66.6483,67.126366
2018-01-01 01:43:00,2.9887169e-24,0.0,65.71962,357730.44,0.75,0.0,10.684986,-1.1619784e-06,0.25,1.0,68.419785,0.0,0.0,0.0,-2.24503e-24,-6.3728935e-06,0.005004883,-400.25253,65.71962,55.184006,0.0,0.9,0.0,-6.325354e-25,0.0,74.812675,66.64549,66.86956,66.646484,67.12472
2018-01-01 01:44:00,-1.0898966e-23,0.0,65.71962,357730.44,0.75,0.0,10.700037,-1.1619784e-06,0.25,1.0,68.42076,0.0,0.0,0.0,-6.2748122000000004e-24,-1.0514648e-06,0.005004883,-400.25253,65.71962,55.184006,0.0,0.9,0.0,-5.194916e-26,0.0,74.8268,66.64319,66.86615,66.644615,67.12307
2018-01-01 01:45:00,8.055061e-27,0.0,65.71962,357730.44,0.75,0.0,10.715033,-1.1619784e-06,0.25,1.0,68.421646,0.0,0.0,0.0,-3.2080725e-24,7.1288214e-06,0.005004883,-400.25253,65.71962,55.184006,0.0,0.9,0.0,-3.976051e-24,0.0,74.84064,66.64082,66.86275,66.642746,67.12131
2018-01-01 01:46:00,-4.5308163e-24,0.0,65.71962,357730.44,0.75,0.0,10.73003,-2.3239568e-06,0.25,1.0,68.4225,0.0,0.0,0.0,-1.7182913e-28,1.4773503e-06,0.005004883,-400.25253,65.71962,55.184006,0.0,0.9,0.0,-5.21121e-26,0.0,74.85426,66.63846,66.859344,66.640884,67.11955
2018-01-01 01:47:00,-7.915931000000001e-25,0.0,65.71962,357730.44,0.75,0.0,10.745026,1.1619784e-06,0.25,1.0,68.42326,0.0,0.0,0.0,-2.823633e-24,-4.7297632e-07,0.005004883,-400.25253,65.71962,55.184006,0.0,0.9,0.0,-1.9233575000000002e-26,0.0,74.86772,66.63605,66.85588,66.6389,67.1178
2018-01-01 01:48:00,-9.132008e-25,0.0,65.71962,357730.44,0.75,0.0,10.760023,1.1619784e-06,0.25,1.0,68.42397,0.0,0.0,0.0,-6.085349e-24,5.516661e-06,0.005004883,-400.25253,65.71962,55.184006,0.0,0.9,0.0,-5.988803e-24,0.0,74.88095,66.63363,66.85237,66.63698,67.11593
2018-01-01 01:49:00,-7.033826e-25,0.0,65.71962,357730.44,0.75,0.0,10.775019,-2.3239568e-06,0.25,1.0,68.42461,0.0,0.0,0.0,-4.4421897e-24,-1.1768541e-06,0.005004883,-400.25253,65.71962,55.184006,0.0,0.9,0.0,-1.2507735e-24,0.0,74.89392,66.63121,66.84885,66.635,67.11406
2018-01-01 01:50:00,3.0043478e-24,0.0,65.71962,357730.44,0.75,0.0,10.790014,-1.1619784e-06,0.25,1.0,68.42518,0.0,0.0,0.0,-1.837667e-24,-3.7984132e-06,0.005004883,-400.25253,65.71962,55.184006,0.0,0.9,0.0,-3.2759666e-24,0.0,74.90677,66.62874,66.84534,66.632965,67.11208
2018-01-01 01:51:00,1.1132953e-24,0.0,65.71962,357730.44,0.75,0.0,10.805012,1.1619784e-06,0.25,1.0,68.4257,0.0,0.0,0.0,-2.0440942e-23,3.2089863e-06,0.005004883,-400.25253,65.71962,55.184006,0.0,0.9,0.0,-4.47018e-25,0.0,74.9194,66.62621,66.84177,66.630936,67.11016
2018-01-01 01:52:00,7.761177e-24,0.0,65.71962,357730.44,0.75,0.0,10.820007,0.0,0.25,1.0,68.42613,0.0,0.0,0.0,-4.3248794e-23,3.737114e-06,0.005004883,-400.25253,65.71962,55.184006,0.0,0.9,0.0,-4.6422004e-25,0.0,74.93182,66.62374,66.838135,66.628845,67.10812
2018-01-01 01:53:00,3.0550378e-24,0.0,65.71962,357730.44,0.75,0.0,10.835005,-2.3239568e-06,0.25,1.0,68.42651,0.0,0.0,0.0,-9.239032000000001e-23,-2.49057e-06,0.005004883,-400.25253,65.71962,55.184006,0.0,0.9,0.0,-1.5806608e-26,0.0,74.944016,66.621155,66.83452,66.62676,67.106094
2018-01-01 01:54:00,-8.371595999999999e-24,0.0,65.71962,357730.44,0.75,0.0,10.85,-1.1619784e-06,0.25,1.0,68.426865,0.0,0.0,0.0,-3.516569e-24,5.2901823e-06,0.005004883,-400.25253,65.71962,55.184006,0.0,0.9,0.0,-9.402548e-25,0.0,74.9561,66.61864,66.83089,66.62468,67.104004
2018-01-01 01:55:00,6.3924405000000005e-24,0.0,65.71962,357730.44,0.75,0.0,10.864996,1.1619784e-06,0.25,1.0,68.42711,0.0,0.0,0.0,-6.3503756e-24,-1.0679152e-06,0.005004883,-400.25253,65.71962,55.184006,0.0,0.9,0.0,-8.0965096e-26,0.0,74.96797,66.616,66.82721,66.62253,67.10187
2018-01-01 01:56:00,-7.44096e-24,0.0,65.71962,357730.44,0.75,0.0,10.879993,1.1619784e-06,0.25,1.0,68.42733,0.0,0.0,0.0,-3.6996056e-23,-5.810507e-07,0.005004883,-400.25253,65.71962,55.184006,0.0,0.9,0.0,-1.2995645999999999e-25,0.0,74.97967,66.61342,66.82347,66.62039,67.099724
2018-01-01 01:57:00,7.858182e-24,0.0,65.71962,357730.44,0.75,0.0,10.894989,-1.1619784e-06,0.25,1.0,68.427505,0.0,0.0,0.0,-1.23451005e-23,7.0554233e-06,0.005004883,-400.25253,65.71962,55.184006,0.0,0.9,0.0,-4.500327e-25,0.0,74.9912,66.61078,66.81979,66.618195,67.09753
2018-01-01 01:58:00,-5.866335e-24,0.0,65.71962,357730.44,0.75,0.0,10.9099865,-3.4859352e-06,0.25,1.0,68.4276,0.0,0.0,0.0,-1.2817314e-22,3.897605e-06,0.005004883,-400.25253,65.71962,55.184006,0.0,0.9,0.0,-2.8391338e-25,0.0,75.00258,66.60814,66.816,66.616,67.095276
2018-01-01 01:59:00,6.5893914e-24,0.0,65.71962,357730.44,0.75,0.0,10.925037,1.1619784e-06,0.25,1.0,68.42766,0.0,0.0,0.0,-6.3389415e-24,4.801543e-06,0.005004883,-400.25253,65.71962,55.184006,0.0,0.9,0.0,-8.781396e-27,0.0,75.01384,66.60545,66.81227,66.61374,67.09302
2018-01-01 02:00:00,-3.2268379000000003e-24,0.0,65.71962,357730.44,0.75,0.0,10.940033,1.1619784e-06,0.25,1.0,68.42765,0.0,0.0,0.0,-3.0841822999999997e-23,-1.5234807e-06,0.005004883,-400.25253,65.71962,55.184006,0.0,0.9,0.0,-1.6058425e-25,0.0,75.02487,66.60275,66.808426,66.611496,67.09071
2018-01-01 02:01:00,-2.0958983e-24,0.0,65.71962,357730.44,0.75,0.0,10.957996,-1.1619784e-06,0.25,1.0,68.427605,0.0,0.0,0.0,-1.9062327e-23,6.101447e-06,0.005004883,-400.25253,65.71962,55.184006,0.0,0.9,0.0,-1.7957308e-24,0.0,75.03575,66.60007,66.80463,66.609184,67.08841
2018-01-01 02:02:00,-1.6488990000000003e-23,0.0,65.71962,357730.44,0.75,0.0,10.976013,-1.1619784e-06,0.25,1.0,68.42753,0.0,0.0,0.0,-1.3151080999999999e-23,7.2829323e-07,0.005004883,-400.25253,65.71962,55.184006,0.0,0.9,0.0,-1.2912489000000001e-27,0.0,75.046524,66.59732,66.80078,66.60693,67.086044
2018-01-01 02:03:00,-5.1373947000000005e-24,0.0,65.71962,357730.44,0.75,0.0,10.994032,0.0,0.25,1.0,68.42738,0.0,0.0,0.0,-8.474198e-24,-4.376462e-06,0.005004883,-400.25253,65.71962,55.184006,0.0,0.9,0.0,-2.2568236e-25,0.0,75.057175,66.594574,66.796936,66.60457,67.08363
2018-01-01 02:04:00,-4.2944953e-24,0.0,65.71962,357730.44,0.75,0.0,11.011993,1.1619784e-06,0.25,1.0,68.4272,0.0,0.0,0.0,-2.1058964e-23,5.647521e-07,0.005004883,-400.25253,65.71962,55.184006,0.0,0.9,0.0,-7.7604635e-26,0.0,75.06767,66.59183,66.793045,66.602264,67.08121
2018-01-01 02:05:00,2.3695838999999998e-23,0.0,65.71962,357730.44,0.75,0.0,11.030012,3.4859352e-06,0.25,1.0,68.42699,0.0,0.0,0.0,-5.4477687e-23,-5.01433e-06,0.005004883,-400.25253,65.71962,55.184006,0.0,0.9,0.0,-9.646714000000001e-25,0.0,75.07805,66.58902,66.7892,66.5999,67.0788
2018-01-01 02:06:00,1.2149826e-23,0.0,65.71962,357730.44,0.75,0.0,11.048029,0.0,0.25,1.0,68.42674,0.0,0.0,0.0,-4.1395815000000005e-24,1.745873e-07,0.005004883,-400.25253,65.71962,55.184006,0.0,0.9,0.0,-4.5803048e-27,0.0,75.08832,66.58623,66.78529,66.597534,67.076324
2018-01-01 02:07:00,6.5938686000000005e-24,0.0,65.71962,357730.44,0.75,0.0,11.065992,-1.1619784e-06,0.25,1.0,68.42644,0.0,0.0,0.0,-1.4896002e-23,-6.0548487e-06,0.005004883,-400.25253,65.71962,55.184006,0.0,0.9,0.0,-3.124312e-25,0.0,75.098434,66.58342,66.78134,66.59512,67.07385
2018-01-01 02:08:00,-7.098102e-24,0.0,65.71962,357730.44,0.75,0.0,11.084009,2.3239568e-06,0.25,1.0,68.4261,0.0,0.0,0.0,-2.9891618e-23,1.223974e-06,0.005004883,-400.25253,65.71962,55.184006,0.0,0.9,0.0,-1.4056186000000001e-24,0.0,75.10843,66.58062,66.777435,66.592705,67.07132
2018-01-01 02:09:00,-1.5476389e-23,0.0,65.71962,357730.44,0.75,0.0,11.102026,3.4859352e-06,0.25,1.0,68.425735,0.0,0.0,0.0,-1.4813087999999999e-23,1.1261908e-06,0.005004883,-400.25253,65.71962,55.184006,0.0,0.9,0.0,-2.1436474e-25,0.0,75.11832,66.57776,66.77348,66.59029,67.0688
2018-01-01 02:10:00,8.844445e-24,0.0,65.71962,357730.44,0.75,0.0,11.119989,-2.3239568e-06,0.25,1.0,68.42531,0.0,0.0,0.0,-1.1636247e-23,1.1070679e-06,0.005004883,-400.25253,65.71962,55.184006,0.0,0.9,0.0,-1.4679847000000001e-24,0.0,75.12804,66.574905,66.76947,66.587875,67.066216
2018-01-01 02:11:00,-1.2765550000000001e-23,0.0,65.71962,357730.44,0.75,0.0,11.138006,1.1619784e-06,0.25,1.0,68.42485,0.0,0.0,0.0,-1.0043696e-23,-5.7859907e-06,0.005004883,-400.25253,65.71962,55.184006,0.0,0.9,0.0,-1.8381124000000002e-24,0.0,75.13765,66.57205,66.76552,66.5854,67.06363
2018-01-01 02:12:00,4.1537925e-24,0.0,65.71962,357730.44,0.75,0.0,11.156025,1.1619784e-06,0.25,1.0,68.424355,0.0,0.0,0.0,-1.2252947e-23,3.8670055e-06,0.005004883,-400.25253,65.71962,55.184006,0.0,0.9,0.0,-3.8921097999999997e-25,0.0,75.147095,66.5692,66.761505,66.58293,67.06105
2018-01-01 02:13:00,-1.4068720000000002e-23,0.0,65.71962,357730.44,0.75,0.0,11.173986,-1.1619784e-06,0.25,1.0,68.42381,0.0,0.0,0.0,-6.4020600000000006e-24,-9.3260775e-07,0.005004883,-400.25253,65.71962,55.184006,0.0,0.9,0.0,-7.3741908e-28,0.0,75.15643,66.566284,66.7575,66.58046,67.05841
2018-01-01 02:14:00,2.1231203e-24,0.0,65.71962,357730.44,0.75,0.0,11.192005,0.0,0.25,1.0,68.42325,0.0,0.0,0.0,-7.743345e-24,1.3666097e-06,0.005004883,-400.25253,65.71962,55.184006,0.0,0.9,0.0,-3.002548e-26,0.0,75.165665,66.56337,66.753494,66.57793,67.05578
2018-01-01 02:15:00,-1.2840587e-24,0.0,65.71962,357730.44,0.75,0.0,11.210022,-1.1619784e-06,0.25,1.0,68.42263,0.0,0.0,0.0,-2.5187846e-25,-3.3481874e-06,0.005004883,-400.25253,65.71962,55.184006,0.0,0.9,0.0,-1.9428396e-24,0.0,75.17473,66.560455,66.74948,66.5754,67.053085
